"datetime","41.2"
"2022-09-08T00:00:00.000","13.6"
"2022-09-09T00:00:00.000","21.7"
"2022-09-10T00:00:00.000","20.3"
"2022-09-11T00:00:00.000","13.6"
"2022-09-12T00:00:00.000","33.5"
"2022-09-13T00:00:00.000","21.5"
"2022-09-14T00:00:00.000","12.1"
"2022-09-15T00:00:00.000","8.7"
"2022-09-16T00:00:00.000","15"
"2022-09-17T00:00:00.000","27.4"
"2022-09-18T00:00:00.000","27.1"
"2022-09-19T00:00:00.000","10.8"
"2022-09-20T00:00:00.000","13"
"2022-09-21T00:00:00.000","12.6"
"2022-09-22T00:00:00.000","26.6"
"2022-09-23T00:00:00.000","22.4"
"2022-09-24T00:00:00.000","10.7"
"2022-09-25T00:00:00.000","15.9"
"2022-09-26T00:00:00.000","11.5"
"2022-09-27T00:00:00.000","19"
"2022-09-28T00:00:00.000","10.7"
"2022-09-29T00:00:00.000","18.5"
"2022-09-30T00:00:00.000","8.8"
"2022-10-01T00:00:00.000","10.8"
